,Unnamed: 0,句子,字,释义,正确选项（填序号）：
1412,2948,《诗》云：“潜虽伏【矣】，亦孔之昭！”故君子内省不疚，无恶于志,矣,"1、用于陈述句尾。助肯定语气。有的可译为''了""，有的可不译。助已然语气，说明事情已实现，可译为""了""。助将然语气，说明事情将要实现，可译为""了""。
<例句：此为长江之险已与我共之矣。>
<例句：原庄宗之所以得天下，与其所以失之者，可以知之矣。>
<例句：庭有枇杷树，吾妻死之年所手植也，今已亭亭如盖矣。>
<例句：事急而不断，祸至无日矣！>
2、用于感叹句。助感慨、讥刺、赞颂语气，可译为""了""""啊""。
<例句：甚矣，汝之不惠！>
<例句：呜呼，烈矣！>
3、用于祈使句，助请求、劝勉、禁止语气，可译为''吧""。
<例句：愿君即以遂备员而行矣。>
<例句：公子勉之矣，老臣不能从。>
4、用于疑问句末，助疑问语气。
<例句：年几何矣？>
",
129,1665,所以修身也；去谗远色，贱货而贵德，所以劝贤也；尊其位，重其禄，同其好恶，所以劝亲亲也；官盛任使，所以劝大臣也；忠信重禄，所以劝士也；时使薄敛，所以劝百姓也；日省月试，既廪称事，所以劝百工也；送往迎来，嘉善而【矜】不能，所以柔远人也；继绝世，举废国，治乱持危,矜,"1、<动>怜悯；同情
<例句：还在故老，犹蒙矜育。>
2、<动>注重；检点
<例句：不矜细行，终累大德。>
3、<动>自夸；夸耀
<例句：自矜功伐，奋其私智而不师古。>
4、<动>庄重；自重
<例句：君子矜而不争，群而不党。>
5、<形>得意；骄傲
<例句：虫翘然矜鸣，似服主知。>
6、<名>矛、戟等兵器的木柄
<例句：锄耰棘矜，非铦于钩戟长铩也。>
7、<名>通“鳏”
<例句：不侮矜寡，不畏强御。>
8、<动>怜悯；同情
<例句：还在故老，犹蒙矜育。>
9、<动>注重；检点
<例句：不矜细行，终累大德。>
10、<动>自夸；夸耀
<例句：自矜功伐，奋其私智而不师古。>
11、<动>庄重；自重
<例句：君子矜而不争，群而不党。>
12、<形>得意；骄傲
<例句：虫翘然矜鸣，似服主知。>
13、<名>矛、戟等兵器的木柄
<例句：锄耰棘矜，非铦于钩戟长铩也。>
14、<名>通“鳏”
<例句：不侮矜寡，不畏强御。>
15、<动>怜悯；同情
<例句：还在故老，犹蒙矜育。>
16、<动>注重；检点
<例句：不矜细行，终累大德。>
17、<动>自夸；夸耀
<例句：自矜功伐，奋其私智而不师古。>
18、<动>庄重；自重
<例句：君子矜而不争，群而不党。>
19、<形>得意；骄傲
<例句：虫翘然矜鸣，似服主知。>
20、<名>矛、戟等兵器的木柄
<例句：锄耰棘矜，非铦于钩戟长铩也。>
21、<名>通“鳏”
<例句：不侮矜寡，不畏强御。>
",
189,1725,言前定则【不】跲，事前定则不困，行前定则不疚，道前定则不穷,不,"1、<副>不,表一般否定
2、<副>没有,表存在的否定
<例句：今日出而从日中不决何也?>
3、<副>不是,表否定判断
<例句：又何往而不金玉其外败絮其中也哉。>
4、通“否”
5、<助>在句末表询问
<例句：秦王以十五城请易寡人之璧可予不?>
6、<副>用在句中表否定
<例句：不者若属皆为所虏。>
<例句：或师焉或不焉。>
",
136,1672,所以修身也；去谗远色，贱货而贵德，所以劝贤也；尊其位，重其禄，同其好恶，所以劝亲亲也；官盛任使，所以劝大臣也；忠信重禄，所以劝士也；时使薄敛，所以劝百姓也；日省月试，既廪称事，所以劝百工也；送往迎来，嘉善而矜不能，所以柔远【人】也；继绝世，举废国，治乱持危,人,"1、<名>人类
<例句：夫天者，人之始也。>
2、<名>人民；众人
<例句：人之立志，顾不如蜀鄙之僧哉?>
<例句：非独贤者有是心也，人皆有之。>
3、<名>别人；他们
<例句：老吾老，以及人人之老。>
4、<名>人才；杰出的人物
<例句：子无谓秦无人，吾谋适不用也。>
5、<名>人品；人的品德操行
<例句：是其为人也，有粮者亦食，无粮者亦食。>
",
1398,2934,君子之道：淡而面不厌，简而文，温而理，知远之近，知【风】之自，知微之显，可与入德矣,风,"1、<名>空气流动的自然现象
2、<名>教化;感化
<例句：山东之国从风而服。>
3、<名>风俗;风气
<例句：以俟观人风者得焉。>
<例句：衣冠简朴古风存。>
4、<名>作风；风度
<例句：故闻柳下惠之风声，鄙乎宽，薄乎敦。>
5、<名>民歌；民谣
6、<名>风声；消息
<例句：才晓得是门子透风。>
7、<名>景象；景色
<例句：风景>
8、<动>吹风；乘凉
<例句：浴乎沂，风乎舞雩。>
9、<名>某些疾病的名称，如麻风
10、fàng﹤动﹥通“讽”，用含蓄的话暗示或劝告
<例句：乃微言太后风上。>
",
1278,2814,舟车所【至】，人力所通，天之所覆，地之所载，日月所照，霜露所队，凡有血气者，莫不尊亲，故曰配天,至,"1、<动>来到；到达
<例句：王无罪岁，斯天下之民至焉。>
2、<形>达到顶点
<例句：二者用精至矣。>
3、<形>周到
<例句：或遇其叱咄，色愈恭，礼愈至，不敢出一言以复。>
4、<副>极；最
<例句：寡助之至，亲戚畔之。>
5、<连>至于
<例句：至桀、纣之暴，犹谓汤、武不当诛之。>
",
894,2430,”其此之谓与！子曰：“愚而好自用，贱而好自专，生乎今【之】世，反古之道：如此者，灾及其身者也,之,"1、指示代词，表近指。可译为""这""，通常作复指性定语。
<例句：均之二策。>
2、之间，可译为""的""，有的可不译。
<例句：若能以吴、越之众与中国抗衡。>
3、和补语之间，可译为""得""。
<例句：古人之观于天地、山川、草木、虫鱼、鸟兽，往往有得，以其求思之深而无不在也。>
4、 结构助词。当主谓短语在句中作主语、宾语或一个分句时，""之""用在主语和谓语之间，起取消句子独立性的作用，可不译。译时可省去。
<例句：师道之不传也久矣！欲人之无惑也难矣！>
<例句：悍吏之来吾乡，叫嚣乎东西。>
<例句：孤之有孔明，犹鱼之有水也。>
5、音节助词，用在形容词、副词或某些动词的末尾，或用在三个字之间，使之凑成四个字，只起调整音节的作用，无义，译时应省去。
<例句：顷之，烟炎张天。>
<例句：毛先生以三寸之舌，强于百万之师。>
<例句：久之，目似瞑，意暇甚>
",
197,1733,言前定则不跲，事前定则不困，行前定【则】不疚，道前定则不穷,则,"1、表示承接关系。一般用来连接两个分句或紧缩复句中的前后两层意思，表示两件事情在时间上、事理上的紧密联系。可译为""就""""便""，或译为""原来是""""已经是""。
<例句：项王曰：""壮士！--赐之卮酒。""则与斗卮酒。>
<例句：故木受绳则直，金就砺则利。>
<例句：徐而察之，则山下皆石穴罅。>
<例句：子灿寐而醒，客则鼾睡炕上矣。>
2、表示假设关系。有的用在前一分句，引出假设的情况，相当于""假使""""如果""；有的用于后面的分句，表示假设或推断的结果，相当于""那么""""就""。
<例句：向吾不为斯役，则久已病矣。>
3、。可译为""就"",或不译。
<例句：位卑则足羞，官盛则近谀。>
<例句：入则孝，出则悌。>
4、表示转折、让步关系。表示意思有转折时，""则""字用在后一分句，可译为""可是""""却""；表示姑且承认一件事，预备下句转入正意时，""则""字用在前一分句。可译为""虽然""""倒是""。
<例句：于其身也，则耻师焉，惑矣。>
<例句：其室则迩，其人甚远。>
5、副词。用在判断句中，起强调和确认作用，可译作""是""""就是""。
<例句：此则岳阳楼之大观也。>
<例句：非死则徙尔。>
",
290,1826,诚之者，【择】善而固执之者也,择,"1、<动>选择
<例句：择其善者而从之，其不善者而改之。>
2、<名>区别
<例句：王若隐其无罪而就死地，则牛羊何择焉？>
3、<动>选择
<例句：择其善者而从之，其不善者而改之。>
4、<名>区别
<例句：王若隐其无罪而就死地，则牛羊何择焉？>
",
36,1572,修身则道立，尊贤则不惑，亲亲则诸父昆弟不怨，敬大臣则不眩，体群臣则士之报礼重，子庶民则百姓劝，来百工则财用足，柔远人则四方【归】之，怀诸侯则天下畏之,归,"1、<动>女子出嫁
<例句：后五年，吾妻来归。>
2、<动>返回；回去
<例句：楚兵惧，自秦归。>
3、<动>送回；归还
<例句：城不入，臣请完璧归赵。>
4、<动>归向；归聚
<例句：众士仰慕，若水之归海。>
5、<动>归依；归附
<例句：樊将军以穷困来归丹。>
6、<名>结局；归宿
<例句：天下同归而殊涂。>
<例句：开荒南野际，守拙归园田。>
7、<动>死
<例句：鬼之为言归也。>
8、<名>珠算一位数除法
9、<动>通“馈”，赠送
<例句：阳货欲见孔子，孔子不见。归孔子豚。>
",
767,2303,“于乎不显，文王之德之纯！”盖曰文【王】之所以为文也，纯亦不已,王,"1、<名>帝王；君主
<例句：先王之所以为法者，何也?>
2、<名>秦汉以后帝王称皇帝，“王”成为封爵最高一级
<例句：王侯将相，宁有种乎。>
3、<动>朝见王
<例句：莫敢不来王。>
4、<动>称王；统治天下
<例句：沛公欲王关中。>
5、<名使动>封……为王；拥戴……为王
<例句：先破秦入咸阳者王之。>
6、<名>帝王；君主
<例句：先王之所以为法者，何也?>
7、<名>秦汉以后帝王称皇帝，“王”成为封爵最高一级
<例句：王侯将相，宁有种乎。>
8、<动>朝见王
<例句：莫敢不来王。>
9、<动>称王；统治天下
<例句：沛公欲王关中。>
10、<名使动>封……为王；拥戴……为王
<例句：先破秦入咸阳者王之。>
",
232,1768,获乎上有道，不信乎朋友，不获乎上矣；信【乎】朋友有道，不顺乎亲，不信乎朋友矣；顺乎亲有道，反诸身不诚，不顺乎亲矣；诚身有道，不明乎善，不诚乎身矣,乎,"1、表疑问语气，可译为""吗""""呢""。
<例句：儿寒乎？欲食乎？>
<例句：岂有相公此时出见客乎？>
<例句：欲安所归乎？>
2、表测度语气，可译为""吧""。
<例句：王之好乐甚，则齐其庶几乎。>
<例句：其皆出于此乎？>
3、用于感叹句，可译为""啊""""呀""等。
<例句：呜呼！孰知赋敛之毒有甚是蛇者乎！>
4、用在句中的停顿处。
<例句：胡为乎遑遑欲何之？>
5、表反问语气，“吗”“呢”。
<例句：夫庸知其年之先后生于吾乎？>
6、表婉商语气，“吗”。
<例句：举大计亦死，等死，死国可乎>
7、用于祈使句，可不译。
<例句：长铗归来乎﹗出无车>
8、在。
<例句：出，跳梁乎井干之上。>
9、对、对于。
<例句：吾尝疑乎是。>
10、比。
<例句：其闻道也固先乎吾，吾从而师之。>
11、此外，可作词尾。
<例句：恢恢乎其于游刃必有余地矣！>
",
645,2181,其为物不贰，则其生物不【测】,测,"1、<动>测量水深；测量
<例句：据亿丈之城，临不测之渊以为固。>
2、<动>估计；预料
<例句：夫大国，难测也。>
<例句：入不测之强秦。>
<例句：拆字>
",
33,1569,修身则道立，尊贤则不惑，亲亲则诸父昆弟不怨，敬大臣则不眩，体群臣则士之报礼重，子庶民则百姓劝，来百工则财用足，柔远【人】则四方归之，怀诸侯则天下畏之,人,"1、<名>人类
<例句：夫天者，人之始也。>
2、<名>人民；众人
<例句：人之立志，顾不如蜀鄙之僧哉?>
<例句：非独贤者有是心也，人皆有之。>
3、<名>别人；他们
<例句：老吾老，以及人人之老。>
4、<名>人才；杰出的人物
<例句：子无谓秦无人，吾谋适不用也。>
5、<名>人品；人的品德操行
<例句：是其为人也，有粮者亦食，无粮者亦食。>
",
1112,2648,庶几夙夜，以永【终】誉！”君子未有不如此而蚤有誉于天下者也,终,"1、<动>终了；结束
<例句：祖母无臣，无以终余年。>
2、<动>坚持到底
<例句：善始者实繁，克终者盖寡。>
3、<动>死
<例句：未果，寻病终。>
4、<副>自始至终
<例句：虽然，受地于先王，愿终守之，弗敢易。>
5、<副>终究；终归
<例句：齐人未尝赂秦，终继五国迁灭。>
6、<形>全；整
<例句：吾尝终日而思矣，不如须臾之所学也。>
",
1487,3023,《诗》曰：“不显【惟】德！百辟其刑之,惟,"1、<动>思考；考虑
<例句：惟王君之心，岂爱人之善。>
<例句：伏惟圣朝以孝治天下。>
2、<副>只；只是
<例句：不闻机杼声，惟闻女叹息。>
3、<介>因为
<例句：惟思既往也故生留恋心。>
4、<助>句首表语气希望
<例句：惟先生速图。>
<例句：惟>
<例句：唯>
<例句：维>
<例句：思>
<例句：惟>
<例句：维>
<例句：只>
<例句：惟>
<例句：唯>
",
1068,2604,质诸鬼神而无疑，知天也；百世以俟圣人而【不】惑，知人也,不,"1、<副>不,表一般否定
2、<副>没有,表存在的否定
<例句：今日出而从日中不决何也?>
3、<副>不是,表否定判断
<例句：又何往而不金玉其外败絮其中也哉。>
4、通“否”
5、<助>在句末表询问
<例句：秦王以十五城请易寡人之璧可予不?>
6、<副>用在句中表否定
<例句：不者若属皆为所虏。>
<例句：或师焉或不焉。>
",
865,2401,《【诗】》曰：“既明且哲，以保其身,诗,"1、<名>一种文学体裁；诗歌
<例句：时人伤之，为诗云尔。>
2、<名>指《诗经》
<例句：诗云：‘他人有心，予忖度之。’>
",
341,1877,有弗学，学之弗能，弗措也；有弗问，问之弗知，弗措也；有弗思，思之弗得，弗措也；有弗辨，【辨】之弗明，弗措也；有弗行，行之弗笃，弗措也,辨,"1、<动>分别；辨别
<例句：万钟不辨礼义而受之。>
<例句：又兔傍地走，安能辨我是雄雌。>
2、<动>通“辩”，辩论；申辩
<例句：故略上报，不复一一自辨。>
<例句：辦>
<例句：城郭不辨，沟池不抇。>
",
1085,2621,是故君子动而世为天下道，行而世为天下法，【言】而世为天下则,言,"1、<动>说；谈论
<例句：此人一一为具言所闻。>
<例句：吾能弭谤矣，乃不敢言。>
2、<名>言语；言论
<例句：至军中，具以沛公言报项王。>
<例句：王不听，于国人莫敢出言，三年，乃流王于彘。>
3、<名>一字为一言
<例句：因为长句，歌以赠之，凡六百一十六言。>
4、<名>一句为言
<例句：今吾且死，而侯生曾无一言半辞送我，我岂有所失哉？>
5、<名>著作；书籍
<例句：焚百家之言，以愚黔首。>
6、<助>无实在意义
<例句：世与我相违，复驾言兮焉求？>
7、词缀，多用于动词之前
<例句：既盟之后，言归于好。>
",
199,1735,言前定则不跲，事前定则不困，行前定则不【疚】，道前定则不穷,疚,"1、<名>久病
<例句：无饥馑疾疚祸罪之殃。>
2、<形>忧苦，心内痛苦
<例句：使我心疚。>
",
429,1965,唯天下至诚，为能尽其性；能尽其性，则能尽人之性；能尽人之性，则能尽物之性；能尽物之性，则可【以】赞天地之化育；可以赞天地之化育，则可以与天地参矣,以,"1、……身份""等。
<例句：以故法为其国与此同。>
<例句：愿以十五城请易璧。>
<例句：乃入见。问：""何以战？"">
<例句：余船以次俱进。>
<例句：是时以大中丞抚吴者为魏之私人……>
2、起提宾作用，""把""。
<例句：秦亦不以城予赵，赵亦终不予秦璧。>
3、表示动作、行为产生的原因，可译为""因""""由于""。
<例句：且以一璧之故逆强秦之欢，不可。>
<例句：时操军兼以饥疫，死者大半。>
4、引进动作、行为发生的时间和处所，用法同""于""。可译为""在""""从""。
<例句：余以乾隆三十九年十二月，自京师乘风雪，……至于泰安。>
<例句：今以长沙豫章往，水道多绝，难行。>
5、表示动作、行为的对象，用法同""与""，可译为""和""""跟""，有时可译为""率领""。
<例句：天下有变，王割汉中以楚和。>
<例句：（公子）欲以客往赴秦军，与赵俱死。>
6、，可译为''而""""又""""而且""""并且""等，或者省去。
<例句：夫夷以近，则游者众……>
7、表示承接关系，""以""前的动作行为，往往是后一动作行为的手段或方式。可译为""而""或省去。
<例句：余与四人拥火以入。>
8、表示目的关系，""以""后的动作行为，往往是前一动作行为的目的或结果。可译为""而""""来""""用来""""以致""等。
<例句：作《师说》以贻之。>
<例句：敛赀财以送其行。>
<例句：不宜妄自菲薄……以塞忠谏之路也。>
9、表示因果关系，常用在表原因的分句前，可译为''因为""。
<例句：诸侯以公子贤，多客，不敢加兵谋魏十余年。>
<例句：古人……以其求思之深而无不在也。>
10、复音虚词""以是""""是以""，相当于""因此""，引出事理发展或推断的结果。
<例句：以是人多以书假余，余因得遍观群书。>
<例句：余是以记之，盖叹郦元之简，而笑李渤之陋也。>
<例句：是以十九年而刀刃若新发于硎。>
",
1513,3049,子曰：“声色【之】于以化民,之,"1、指示代词，表近指。可译为""这""，通常作复指性定语。
<例句：均之二策。>
2、之间，可译为""的""，有的可不译。
<例句：若能以吴、越之众与中国抗衡。>
3、和补语之间，可译为""得""。
<例句：古人之观于天地、山川、草木、虫鱼、鸟兽，往往有得，以其求思之深而无不在也。>
4、 结构助词。当主谓短语在句中作主语、宾语或一个分句时，""之""用在主语和谓语之间，起取消句子独立性的作用，可不译。译时可省去。
<例句：师道之不传也久矣！欲人之无惑也难矣！>
<例句：悍吏之来吾乡，叫嚣乎东西。>
<例句：孤之有孔明，犹鱼之有水也。>
5、音节助词，用在形容词、副词或某些动词的末尾，或用在三个字之间，使之凑成四个字，只起调整音节的作用，无义，译时应省去。
<例句：顷之，烟炎张天。>
<例句：毛先生以三寸之舌，强于百万之师。>
<例句：久之，目似瞑，意暇甚>
",
876,2412,”其此【之】谓与！子曰：“愚而好自用，贱而好自专，生乎今之世，反古之道：如此者，灾及其身者也,之,"1、指示代词，表近指。可译为""这""，通常作复指性定语。
<例句：均之二策。>
2、之间，可译为""的""，有的可不译。
<例句：若能以吴、越之众与中国抗衡。>
3、和补语之间，可译为""得""。
<例句：古人之观于天地、山川、草木、虫鱼、鸟兽，往往有得，以其求思之深而无不在也。>
4、 结构助词。当主谓短语在句中作主语、宾语或一个分句时，""之""用在主语和谓语之间，起取消句子独立性的作用，可不译。译时可省去。
<例句：师道之不传也久矣！欲人之无惑也难矣！>
<例句：悍吏之来吾乡，叫嚣乎东西。>
<例句：孤之有孔明，犹鱼之有水也。>
5、音节助词，用在形容词、副词或某些动词的末尾，或用在三个字之间，使之凑成四个字，只起调整音节的作用，无义，译时应省去。
<例句：顷之，烟炎张天。>
<例句：毛先生以三寸之舌，强于百万之师。>
<例句：久之，目似瞑，意暇甚>
",
730,2266,今夫山，一卷石之多，及其广大，草木生之，禽兽居之，宝藏兴焉，今夫水，一勺之多，及其不测，鼋、鼍、【蛟】龙、鱼鳖生焉，货财殖焉,蛟,"1、<名>传说中一种像龙的能兴云雨发洪水的动物
<例句：蛟何为兮水裔。>
2、<名>鼍、鳄一类的凶猛水生动物
<例句：又义兴水中有蛟，山中有白额虎，并皆暴犯百姓。>
",
919,2455,今天【下】车同轨，书同文，行同伦,下,"1、<名>下面；位置较低的处所
<例句：上食埃土，下饮黄泉。>
2、<形>低
<例句：此地势高下之不同也。>
3、<形>下等；次序在后的
<例句：闻寡之耳者，受下赏。>
4、<名>地位低下的人；职务低的人；下级
<例句：且相如素贱人，吾羞，不忍为之下。>
5、<动>从高处到低处
<例句：转入石门，越天都之胁而下。>
6、<动>降下；落下
<例句：纷纷暮雪下辕门。>
7、<动>下坠
<例句：项王泣数行下。>
8、<动>到……去
<例句：君乃自湖南溯江，下上海。>
9、<动>下达；颁布
<例句：维扬帅下逐客之令。>
10、<动>攻下；攻占
<例句：蕲下，乃令符离人葛婴将兵徇蕲以东。>
11、<动>少于；低于
<例句：今之众人，其下圣人也亦矣。>
12、<动>谦下；降低身份去交往
<例句：公子为人，仁而下士。>
13、<量>表示动作的次数
<例句：忽然抚尺一下，群响毕绝。>
14、<名>方面；方
<例句：今若取此以断两下相杀，则合于礼矣。>
",
297,1833,诚之者，择善而固执之者【也】,也,"1、表示判断语气的。
<例句：死生，昼夜事也。>
<例句：吾师肺肝，皆铁石所铸造也。>
2、表示肯定语气的。
<例句：昔人云：""将以有为也。"">
<例句：吾上恐负朝廷，下恐愧吾师也。>
3、就是有否定词的句子，仍然是一种表否定的肯定。
<例句：众曰：""若所为诚快，然使君冤未白，犹无益也。"">
4、表示疑问语气的。
<例句：吾王庶几无疾病与，何以能鼓乐也？>
<例句：公子畏死邪？何泣也？>
5、表示感叹语气的。
<例句：吾王之好田猎，夫何使我至于此极也！>
<例句：君美甚，徐公何能及君也！>
6、用在句中，表示停顿，以舒缓语气。
<例句：当余之从师也，负箧曳屣，行深山巨谷中……>
<例句：师道之不传也久矣。>
",
73,1609,所以修身也；去谗远色，贱货而贵德，所以劝贤也；尊其位，【重】其禄，同其好恶，所以劝亲亲也；官盛任使，所以劝大臣也；忠信重禄，所以劝士也；时使薄敛，所以劝百姓也；日省月试，既廪称事，所以劝百工也；送往迎来，嘉善而矜不能，所以柔远人也；继绝世，举废国，治乱持危,重,"1、<形>重，与“轻”相对
<例句：士不可以不弘毅，任重而道远。>
2、<形>重要；重大
<例句：则予此行所负之责任，尤倍重于三十年前。>
3、<动>重视；看重
<例句：商人重利轻别离。>
4、<形>贵重
<例句：不爱珍器重宝肥饶之地。>
5、<形>严重
<例句：情罪重者反出在外。>
6、<形>严格
<例句：古之君子，其责己也重以周。>
7、<形>庄重
<例句：君子不重则不威，学则不固。>
8、<动>尊重
<例句：此四君者，皆明智而忠信，宽厚而爱人，尊贤而重士。>
9、<副>更加；加重
<例句：见犯乃死，重辱国。>
10、<形>重叠
<例句：重岩叠嶂，隐天蔽日。>
11、<量>层
<例句：卷我屋上三重茅。>
12、<副>重新；再次
<例句：添酒回灯重开宴。>
13、<动>拖累；牵连
<例句：事发相重，岂不危哉。>
",
807,2343,故【曰】：苟不至德，至道不凝焉,曰,"1、<动>说
<例句：君子曰：学不可以已。>
2、<动>称为
<例句：齐有处士曰钟离子。>
3、<动>是，举例时用
<例句：按诸五人，曰颜佩伟，杨念如……>
4、<动>为
<例句：先帝称之曰能。>
5、<助>用于句首
<例句：曰为改岁，入此室处。>
",
547,2083,诚者非自成己而已也，所【以】成物也,以,"1、……身份""等。
<例句：以故法为其国与此同。>
<例句：愿以十五城请易璧。>
<例句：乃入见。问：""何以战？"">
<例句：余船以次俱进。>
<例句：是时以大中丞抚吴者为魏之私人……>
2、起提宾作用，""把""。
<例句：秦亦不以城予赵，赵亦终不予秦璧。>
3、表示动作、行为产生的原因，可译为""因""""由于""。
<例句：且以一璧之故逆强秦之欢，不可。>
<例句：时操军兼以饥疫，死者大半。>
4、引进动作、行为发生的时间和处所，用法同""于""。可译为""在""""从""。
<例句：余以乾隆三十九年十二月，自京师乘风雪，……至于泰安。>
<例句：今以长沙豫章往，水道多绝，难行。>
5、表示动作、行为的对象，用法同""与""，可译为""和""""跟""，有时可译为""率领""。
<例句：天下有变，王割汉中以楚和。>
<例句：（公子）欲以客往赴秦军，与赵俱死。>
6、，可译为''而""""又""""而且""""并且""等，或者省去。
<例句：夫夷以近，则游者众……>
7、表示承接关系，""以""前的动作行为，往往是后一动作行为的手段或方式。可译为""而""或省去。
<例句：余与四人拥火以入。>
8、表示目的关系，""以""后的动作行为，往往是前一动作行为的目的或结果。可译为""而""""来""""用来""""以致""等。
<例句：作《师说》以贻之。>
<例句：敛赀财以送其行。>
<例句：不宜妄自菲薄……以塞忠谏之路也。>
9、表示因果关系，常用在表原因的分句前，可译为''因为""。
<例句：诸侯以公子贤，多客，不敢加兵谋魏十余年。>
<例句：古人……以其求思之深而无不在也。>
10、复音虚词""以是""""是以""，相当于""因此""，引出事理发展或推断的结果。
<例句：以是人多以书假余，余因得遍观群书。>
<例句：余是以记之，盖叹郦元之简，而笑李渤之陋也。>
<例句：是以十九年而刀刃若新发于硎。>
",
949,2485,苟无其位，亦不敢【作】礼乐焉,作,"1、<动>起来；起身
<例句：舍瑟而作。>
2、<动>兴起；出现
<例句：有圣人作，构木为巢以避群害。>
3、<动>发动；发出；发生
<例句：一夫作难而七庙隳。>
<例句：泉水激石，泠泠作响。>
<例句：此疫作也。>
4、<动>演奏
<例句：如乐作焉。>
5、<动>振作；振奋
<例句：一鼓作气，再鼓而衰。>
6、<动>干；做
<例句：若有作奸犯科及为忠善者，宜付有司论其刑赏。>
7、<动>充任
<例句：家君作宰，路出名区。>
8、<动>制作；建造
<例句：遂乃研核阴阳，妙尽璇机之正，作浑天仪。>
9、<动>创作；写作
<例句：登高作赋，是所望于群公。>
10、<动>劳作；劳动
<例句：其中往来种作，男女衣着，悉如外人。>
11、<名>作品
<例句：中国画家自临摹旧作入手。>
12、<象>摹写老鼠活动的声音
<例句：微闻有鼠作作索索。>
13、<动>起来；起身
<例句：舍瑟而作。>
14、<动>兴起；出现
<例句：有圣人作，构木为巢以避群害。>
15、<动>发动；发出；发生
<例句：一夫作难而七庙隳。>
<例句：泉水激石，泠泠作响。>
<例句：此疫作也。>
16、<动>演奏
<例句：如乐作焉。>
17、<动>振作；振奋
<例句：一鼓作气，再鼓而衰。>
18、<动>干；做
<例句：若有作奸犯科及为忠善者，宜付有司论其刑赏。>
19、<动>充任
<例句：家君作宰，路出名区。>
20、<动>制作；建造
<例句：遂乃研核阴阳，妙尽璇机之正，作浑天仪。>
21、<动>创作；写作
<例句：登高作赋，是所望于群公。>
22、<动>劳作；劳动
<例句：其中往来种作，男女衣着，悉如外人。>
23、<名>作品
<例句：中国画家自临摹旧作入手。>
24、<象>摹写老鼠活动的声音
<例句：微闻有鼠作作索索。>
25、<动>起来；起身
<例句：舍瑟而作。>
26、<动>兴起；出现
<例句：有圣人作，构木为巢以避群害。>
27、<动>发动；发出；发生
<例句：一夫作难而七庙隳。>
<例句：泉水激石，泠泠作响。>
<例句：此疫作也。>
28、<动>演奏
<例句：如乐作焉。>
29、<动>振作；振奋
<例句：一鼓作气，再鼓而衰。>
30、<动>干；做
<例句：若有作奸犯科及为忠善者，宜付有司论其刑赏。>
31、<动>充任
<例句：家君作宰，路出名区。>
32、<动>制作；建造
<例句：遂乃研核阴阳，妙尽璇机之正，作浑天仪。>
33、<动>创作；写作
<例句：登高作赋，是所望于群公。>
34、<动>劳作；劳动
<例句：其中往来种作，男女衣着，悉如外人。>
35、<名>作品
<例句：中国画家自临摹旧作入手。>
36、<象>摹写老鼠活动的声音
<例句：微闻有鼠作作索索。>
",
1413,2949,《诗》云：“潜虽伏矣，【亦】孔之昭！”故君子内省不疚，无恶于志,亦,"1、<副>表示两者同样，可译为“也”、“也是”
<例句：四十、五十而无闻焉，斯亦不足畏也已。>
2、<副>在疑问句中表测度语气，不译
<例句：岁亦无恙耶？>
3、<副>确实
<例句：狼亦黠矣，而顷刻两毙。>
4、<副>用在复合句下一分句之首，表示转折，可译为“也”、“也还”
<例句：及花既谢，亦可告无罪于主人矣。>
",
1392,2928,君子之道：淡而面不厌，简而文，温而【理】，知远之近，知风之自，知微之显，可与入德矣,理,"1、<动>雕琢、加工玉石
<例句：王乃使玉人理其璞而得宝焉。>
2、<动>治理；管理
<例句：于理于理，至于南海。>
3、<动>料理；整理；整顿
<例句：为天下理财，不为征利。>
4、<形>清明；安定；治理得好
<例句：上下肃然，称为政理。>
5、<名>道理；规律；原则；法则
<例句：兰芝仰头答：理实如兄言。>
<例句：胜负之数，存亡之理。>
<例句：自然之理也。>
6、<名>义理
<例句：其文理皆有可观者。>
7、<名>纹理；纹路；条理
<例句：依乎天理。>
8、<名>法官；刑狱官署
<例句：遂下于理。>
",
1399,2935,君子之道：淡而面不厌，简而文，温而理，知远之近，知风【之】自，知微之显，可与入德矣,之,"1、指示代词，表近指。可译为""这""，通常作复指性定语。
<例句：均之二策。>
2、之间，可译为""的""，有的可不译。
<例句：若能以吴、越之众与中国抗衡。>
3、和补语之间，可译为""得""。
<例句：古人之观于天地、山川、草木、虫鱼、鸟兽，往往有得，以其求思之深而无不在也。>
4、 结构助词。当主谓短语在句中作主语、宾语或一个分句时，""之""用在主语和谓语之间，起取消句子独立性的作用，可不译。译时可省去。
<例句：师道之不传也久矣！欲人之无惑也难矣！>
<例句：悍吏之来吾乡，叫嚣乎东西。>
<例句：孤之有孔明，犹鱼之有水也。>
5、音节助词，用在形容词、副词或某些动词的末尾，或用在三个字之间，使之凑成四个字，只起调整音节的作用，无义，译时应省去。
<例句：顷之，烟炎张天。>
<例句：毛先生以三寸之舌，强于百万之师。>
<例句：久之，目似瞑，意暇甚>
",
821,2357,故君子尊德性而道问【学】,学,"1、<动>学习
<例句：学而时习之，不亦说乎。>
2、<名>学问；知识
<例句：人之为学有难易乎。>
3、<名>学校
<例句：今诸生学于太学。>
",
