,Unnamed: 0,句子,字,释义,正确选项（填序号）：
1310,2846,唯天下【至】诚，为能经纶天下之大经，立天下之大本，知天地之化育,至,"1、<动>来到；到达
<例句：王无罪岁，斯天下之民至焉。>
2、<形>达到顶点
<例句：二者用精至矣。>
3、<形>周到
<例句：或遇其叱咄，色愈恭，礼愈至，不敢出一言以复。>
4、<副>极；最
<例句：寡助之至，亲戚畔之。>
5、<连>至于
<例句：至桀、纣之暴，犹谓汤、武不当诛之。>
",
621,2157,如此者，不【见】而章，不动而变，无为而成,见,"1、<动>看；看到
<例句：见牛未见羊也。>
2、<动>遇见；碰见
<例句：儿童相见不相识。>
3、<动>见面；会面
<例句：移船相近邀相见。>
4、<动>拜见；谒见
<例句：于是入朝见威王。>
5、<动>召见；接见
<例句：秦王坐章台见相如。>
6、<动>知道；懂得
<例句：乃翁见事可怜迟。>
7、<动>听见；听到
<例句：总不许见哭声。>
8、<名>见解；见识
<例句：敢陈愚见。>
9、<副>用在动词前，表被动，译为“被”
<例句：信而见疑，忠而被谤。>
10、<副>在动词前，表示说话人自己，可译为“我”
<例句：君既若见录，不久望君来。>
11、<动>同“现”，出现；显现
<例句：锥之处囊中，其未立见。>
12、<动使动>使……拜见
<例句：止子路宿，杀鸡为黍而食之，见其二子焉。>
13、<动>看；看到
<例句：见牛未见羊也。>
14、<动>遇见；碰见
<例句：儿童相见不相识。>
15、<动>见面；会面
<例句：移船相近邀相见。>
16、<动>拜见；谒见
<例句：于是入朝见威王。>
17、<动>召见；接见
<例句：秦王坐章台见相如。>
18、<动>知道；懂得
<例句：乃翁见事可怜迟。>
19、<动>听见；听到
<例句：总不许见哭声。>
20、<名>见解；见识
<例句：敢陈愚见。>
21、<副>用在动词前，表被动，译为“被”
<例句：信而见疑，忠而被谤。>
22、<副>在动词前，表示说话人自己，可译为“我”
<例句：君既若见录，不久望君来。>
23、<动>同“现”，出现；显现
<例句：锥之处囊中，其未立见。>
24、<动使动>使……拜见
<例句：止子路宿，杀鸡为黍而食之，见其二子焉。>
",
962,2498,子曰：“吾说夏礼，杞不足徵【也】,也,"1、表示判断语气的。
<例句：死生，昼夜事也。>
<例句：吾师肺肝，皆铁石所铸造也。>
2、表示肯定语气的。
<例句：昔人云：""将以有为也。"">
<例句：吾上恐负朝廷，下恐愧吾师也。>
3、就是有否定词的句子，仍然是一种表否定的肯定。
<例句：众曰：""若所为诚快，然使君冤未白，犹无益也。"">
4、表示疑问语气的。
<例句：吾王庶几无疾病与，何以能鼓乐也？>
<例句：公子畏死邪？何泣也？>
5、表示感叹语气的。
<例句：吾王之好田猎，夫何使我至于此极也！>
<例句：君美甚，徐公何能及君也！>
6、用在句中，表示停顿，以舒缓语气。
<例句：当余之从师也，负箧曳屣，行深山巨谷中……>
<例句：师道之不传也久矣。>
",
1320,2856,唯天下至诚，为能经纶天下之大经，立【天】下之大本，知天地之化育,天,"1、<名>天空
<例句：是日也，天朗气清，惠风和畅。>
<例句：其容清明，天高日晶。>
<例句：天似穹庐，笼盖四野。>
2、<名>天气；气候
<例句：可怜身上衣正单，心忧炭贱愿天寒。>
3、<名>自然；本性
<例句：依乎天理，批大郤，导大窾。>
4、<名>古代人们想像中万事万物的主宰者
<例句：秦违蹇叔而以贪勤民，天奉我也。>
<例句：隘而不列，天赞我也。>
<例句：此天亡我也，非战之罪也。>
5、<名>人们赖以生存的人物
<例句：王者以民人为天，而民人以食为天。>
",
704,2240,今【夫】山，一卷石之多，及其广大，草木生之，禽兽居之，宝藏兴焉，今夫水，一勺之多，及其不测，鼋、鼍、蛟龙、鱼鳖生焉，货财殖焉,夫,"1、<名>成年男子
<例句：遂率子孙荷担者三夫。>
<例句：一夫不耕，或受之饥。>
2、<名>大丈夫
<例句：闻敌强而退，非夫也。>
3、<名>指服劳役或从事某种体力劳动的人
<例句：农夫心内如汤煮，公子王孙把扇摇。>
<例句：宫人早起笑相呼，不识阶前扫地夫。>
4、<名>女子的配偶；丈夫
<例句：罗敷自有夫。>
5、<代>⒈这；那
<例句：乐夫天命复奚疑？>
<例句：使夫往而学焉。>
6、<助>⒈用在句首，引起议论
<例句：夫晋何厌之有？>
<例句：食夫稻，衣夫锦，放女安乎？>
<例句：啊>
<例句：吧>
<例句：后之视今，亦犹今之视昔，悲夫！>
7、<名>成年男子
<例句：遂率子孙荷担者三夫。>
<例句：一夫不耕，或受之饥。>
8、<名>大丈夫
<例句：闻敌强而退，非夫也。>
9、<名>指服劳役或从事某种体力劳动的人
<例句：农夫心内如汤煮，公子王孙把扇摇。>
<例句：宫人早起笑相呼，不识阶前扫地夫。>
10、<名>女子的配偶；丈夫
<例句：罗敷自有夫。>
11、<代>⒈这；那
<例句：乐夫天命复奚疑？>
<例句：使夫往而学焉。>
12、<助>⒈用在句首，引起议论
<例句：夫晋何厌之有？>
<例句：食夫稻，衣夫锦，放女安乎？>
<例句：啊>
<例句：吧>
<例句：后之视今，亦犹今之视昔，悲夫！>
",
1377,2913,故君子之道，暗然而日章；小人之道，的【然】而日亡,然,"1、连词。主要表示转折，可译为""可是""""但是""。
<例句：然豫州新败之后，安能抗此难乎？>
2、，可是……""。
<例句：夫环而攻之必有得天时者矣，然而不胜者，是天时不如地利也。>
3、""，也可单译为""那么""。
<例句：是进亦忧，退亦忧。然则何时而乐耶？>
4、代词。相当于口语中""这样""""如此。""
<例句：輮使之然也。>
<例句：不然，籍何以至此？>
5、用在形容词之后，作为词尾，相当于口语的""……地""。
<例句：蒋氏大戚，汪然出涕曰……>
<例句：石侧立千尺如猛兽奇鬼森然欲搏人。>
6、用在名词或名词短语之后，前面有""若""""如""""犹""等词与之照应的，可译为""的样子""""一般""""那样""。
<例句：其人视端容寂，若听茶声然。>
<例句：而半山居雾若带然。>
7、""然""还常作应对之辞，同口语中""是的""""对的""相似。或者表示赞成、同意，即""认为是""""认为对""的意思。
<例句：袁曰：然，固有所闻。>
<例句：成然之。>
",
1457,2993,”故君子不动而敬，不言而【信】,信,"1、<形>言语真实；诚实
<例句：牺牲玉帛，弗敢加也，必以信。>
2、<形>实在的；真实的
<例句：呜呼！其信然邪？>
3、<副>确实；的确
<例句：闻之，一人飞升，仙及鸡犬，信夫！。>
4、<动>相信；信任
<例句：成述其异，宰不信。>
5、<名>信用
<例句：则直前诟虏帅失信。>
6、<动>讲信用
<例句：信者效其忠。>
7、<名>信物；凭证
<例句：是皆不足以执信也。>
8、<名>使者；送信的人
<例句：自可断来信，徐徐更谓之。>
9、<名>消息；音讯
<例句：长天茫茫，信耗莫通。>
10、<名>快信；信件
<例句：弟于内家信中写明，不劳吾兄多虑。>
11、<动>任随；随意
<例句：低眉信手续续弹。>
12、<动>通“伸”
<例句：狼欣然从之，信足先生。>
13、<形>言语真实；诚实
<例句：牺牲玉帛，弗敢加也，必以信。>
14、<形>实在的；真实的
<例句：呜呼！其信然邪？>
15、<副>确实；的确
<例句：闻之，一人飞升，仙及鸡犬，信夫！。>
16、<动>相信；信任
<例句：成述其异，宰不信。>
17、<名>信用
<例句：则直前诟虏帅失信。>
18、<动>讲信用
<例句：信者效其忠。>
19、<名>信物；凭证
<例句：是皆不足以执信也。>
20、<名>使者；送信的人
<例句：自可断来信，徐徐更谓之。>
21、<名>消息；音讯
<例句：长天茫茫，信耗莫通。>
22、<名>快信；信件
<例句：弟于内家信中写明，不劳吾兄多虑。>
23、<动>任随；随意
<例句：低眉信手续续弹。>
24、<动>通“伸”
<例句：狼欣然从之，信足先生。>
",
740,2276,《诗》曰：“惟【天】之命，于穆不已！”盖曰天之所以为天也,天,"1、<名>天空
<例句：是日也，天朗气清，惠风和畅。>
<例句：其容清明，天高日晶。>
<例句：天似穹庐，笼盖四野。>
2、<名>天气；气候
<例句：可怜身上衣正单，心忧炭贱愿天寒。>
3、<名>自然；本性
<例句：依乎天理，批大郤，导大窾。>
4、<名>古代人们想像中万事万物的主宰者
<例句：秦违蹇叔而以贪勤民，天奉我也。>
<例句：隘而不列，天赞我也。>
<例句：此天亡我也，非战之罪也。>
5、<名>人们赖以生存的人物
<例句：王者以民人为天，而民人以食为天。>
",
863,2399,是故居上不骄，为下不倍；国有道，其言足以兴；国无道，其默足【以】容,以,"1、……身份""等。
<例句：以故法为其国与此同。>
<例句：愿以十五城请易璧。>
<例句：乃入见。问：""何以战？"">
<例句：余船以次俱进。>
<例句：是时以大中丞抚吴者为魏之私人……>
2、起提宾作用，""把""。
<例句：秦亦不以城予赵，赵亦终不予秦璧。>
3、表示动作、行为产生的原因，可译为""因""""由于""。
<例句：且以一璧之故逆强秦之欢，不可。>
<例句：时操军兼以饥疫，死者大半。>
4、引进动作、行为发生的时间和处所，用法同""于""。可译为""在""""从""。
<例句：余以乾隆三十九年十二月，自京师乘风雪，……至于泰安。>
<例句：今以长沙豫章往，水道多绝，难行。>
5、表示动作、行为的对象，用法同""与""，可译为""和""""跟""，有时可译为""率领""。
<例句：天下有变，王割汉中以楚和。>
<例句：（公子）欲以客往赴秦军，与赵俱死。>
6、，可译为''而""""又""""而且""""并且""等，或者省去。
<例句：夫夷以近，则游者众……>
7、表示承接关系，""以""前的动作行为，往往是后一动作行为的手段或方式。可译为""而""或省去。
<例句：余与四人拥火以入。>
8、表示目的关系，""以""后的动作行为，往往是前一动作行为的目的或结果。可译为""而""""来""""用来""""以致""等。
<例句：作《师说》以贻之。>
<例句：敛赀财以送其行。>
<例句：不宜妄自菲薄……以塞忠谏之路也。>
9、表示因果关系，常用在表原因的分句前，可译为''因为""。
<例句：诸侯以公子贤，多客，不敢加兵谋魏十余年。>
<例句：古人……以其求思之深而无不在也。>
10、复音虚词""以是""""是以""，相当于""因此""，引出事理发展或推断的结果。
<例句：以是人多以书假余，余因得遍观群书。>
<例句：余是以记之，盖叹郦元之简，而笑李渤之陋也。>
<例句：是以十九年而刀刃若新发于硎。>
",
1256,2792,见而民莫不敬，言而民莫不【信】，行而民莫不说,信,"1、<形>言语真实；诚实
<例句：牺牲玉帛，弗敢加也，必以信。>
2、<形>实在的；真实的
<例句：呜呼！其信然邪？>
3、<副>确实；的确
<例句：闻之，一人飞升，仙及鸡犬，信夫！。>
4、<动>相信；信任
<例句：成述其异，宰不信。>
5、<名>信用
<例句：则直前诟虏帅失信。>
6、<动>讲信用
<例句：信者效其忠。>
7、<名>信物；凭证
<例句：是皆不足以执信也。>
8、<名>使者；送信的人
<例句：自可断来信，徐徐更谓之。>
9、<名>消息；音讯
<例句：长天茫茫，信耗莫通。>
10、<名>快信；信件
<例句：弟于内家信中写明，不劳吾兄多虑。>
11、<动>任随；随意
<例句：低眉信手续续弹。>
12、<动>通“伸”
<例句：狼欣然从之，信足先生。>
13、<形>言语真实；诚实
<例句：牺牲玉帛，弗敢加也，必以信。>
14、<形>实在的；真实的
<例句：呜呼！其信然邪？>
15、<副>确实；的确
<例句：闻之，一人飞升，仙及鸡犬，信夫！。>
16、<动>相信；信任
<例句：成述其异，宰不信。>
17、<名>信用
<例句：则直前诟虏帅失信。>
18、<动>讲信用
<例句：信者效其忠。>
19、<名>信物；凭证
<例句：是皆不足以执信也。>
20、<名>使者；送信的人
<例句：自可断来信，徐徐更谓之。>
21、<名>消息；音讯
<例句：长天茫茫，信耗莫通。>
22、<名>快信；信件
<例句：弟于内家信中写明，不劳吾兄多虑。>
23、<动>任随；随意
<例句：低眉信手续续弹。>
24、<动>通“伸”
<例句：狼欣然从之，信足先生。>
",
924,2460,今天下车同轨，书同【文】，行同伦,文,"1、<名>线条交错的图形；花纹
<例句：纹>
<例句：荆有长松文梓楩楠豫章。>
2、<形>华美；有文彩的
<例句：黄金千斤，文车二驷，服剑一。>
3、<名>文章
<例句：醉能同其乐，醒能述以文者，太守也。>
4、<名>文字
<例句：独其文犹可识。>
5、<名>非军事的，与“武”相对
<例句：文武并用，垂拱而治。>
6、<动>在身上刺花纹，叫“文身”
<例句：越人断发文身。>
7、<名>文化；文教
<例句：文王既没，文不在兹乎？>
8、<量>用于旧时的铜钱，古称铜钱一枚为一文
<例句：在市铜价，八十一文得铜一斤，私造薄钱，斤馀二百。>
9、<动>修饰；掩盖
<例句：小人之过也必文。>
<例句：文过饰非>
10、<名>规定、仪式
<例句：仪者必又曰：省去繁文末节，则一岁可以再郊。>
<例句：繁文缛节>
11、<名>线条交错的图形；花纹
<例句：纹>
<例句：荆有长松文梓楩楠豫章。>
12、<形>华美；有文彩的
<例句：黄金千斤，文车二驷，服剑一。>
13、<名>文章
<例句：醉能同其乐，醒能述以文者，太守也。>
14、<名>文字
<例句：独其文犹可识。>
15、<名>非军事的，与“武”相对
<例句：文武并用，垂拱而治。>
16、<动>在身上刺花纹，叫“文身”
<例句：越人断发文身。>
17、<名>文化；文教
<例句：文王既没，文不在兹乎？>
18、<量>用于旧时的铜钱，古称铜钱一枚为一文
<例句：在市铜价，八十一文得铜一斤，私造薄钱，斤馀二百。>
19、<动>修饰；掩盖
<例句：小人之过也必文。>
<例句：文过饰非>
20、<名>规定、仪式
<例句：仪者必又曰：省去繁文末节，则一岁可以再郊。>
<例句：繁文缛节>
",
471,2007,唯【天】下至诚为能化,天,"1、<名>天空
<例句：是日也，天朗气清，惠风和畅。>
<例句：其容清明，天高日晶。>
<例句：天似穹庐，笼盖四野。>
2、<名>天气；气候
<例句：可怜身上衣正单，心忧炭贱愿天寒。>
3、<名>自然；本性
<例句：依乎天理，批大郤，导大窾。>
4、<名>古代人们想像中万事万物的主宰者
<例句：秦违蹇叔而以贪勤民，天奉我也。>
<例句：隘而不列，天赞我也。>
<例句：此天亡我也，非战之罪也。>
5、<名>人们赖以生存的人物
<例句：王者以民人为天，而民人以食为天。>
",
1384,2920,君子之道：淡而【面】不厌，简而文，温而理，知远之近，知风之自，知微之显，可与入德矣,面,"1、<名>脸
<例句：不敢笑陛下，实笑彭祖面长。>
2、<动>面向；面对着
<例句：北山愚公者，年且九十，面山而居。>
3、<副>当面
<例句：群臣吏民能面刺寡人之过者。>
4、<名>方位；方面
<例句：闻汉军四面皆楚歌。>
5、<名>平面；表面
<例句：药稍熔，则以一平板按其面，则字平如砥。>
6、<量>《宋书·何承天传》：“上又赐银筝一面
",
1245,2781,【见】而民莫不敬，言而民莫不信，行而民莫不说,见,"1、<动>看；看到
<例句：见牛未见羊也。>
2、<动>遇见；碰见
<例句：儿童相见不相识。>
3、<动>见面；会面
<例句：移船相近邀相见。>
4、<动>拜见；谒见
<例句：于是入朝见威王。>
5、<动>召见；接见
<例句：秦王坐章台见相如。>
6、<动>知道；懂得
<例句：乃翁见事可怜迟。>
7、<动>听见；听到
<例句：总不许见哭声。>
8、<名>见解；见识
<例句：敢陈愚见。>
9、<副>用在动词前，表被动，译为“被”
<例句：信而见疑，忠而被谤。>
10、<副>在动词前，表示说话人自己，可译为“我”
<例句：君既若见录，不久望君来。>
11、<动>同“现”，出现；显现
<例句：锥之处囊中，其未立见。>
12、<动使动>使……拜见
<例句：止子路宿，杀鸡为黍而食之，见其二子焉。>
13、<动>看；看到
<例句：见牛未见羊也。>
14、<动>遇见；碰见
<例句：儿童相见不相识。>
15、<动>见面；会面
<例句：移船相近邀相见。>
16、<动>拜见；谒见
<例句：于是入朝见威王。>
17、<动>召见；接见
<例句：秦王坐章台见相如。>
18、<动>知道；懂得
<例句：乃翁见事可怜迟。>
19、<动>听见；听到
<例句：总不许见哭声。>
20、<名>见解；见识
<例句：敢陈愚见。>
21、<副>用在动词前，表被动，译为“被”
<例句：信而见疑，忠而被谤。>
22、<副>在动词前，表示说话人自己，可译为“我”
<例句：君既若见录，不久望君来。>
23、<动>同“现”，出现；显现
<例句：锥之处囊中，其未立见。>
24、<动使动>使……拜见
<例句：止子路宿，杀鸡为黍而食之，见其二子焉。>
",
259,1795,获乎上有道，不信乎朋友，不获乎上矣；信乎朋友有道，不顺乎亲，不信乎朋友矣；顺乎亲有道，反诸身不诚，不顺乎亲矣；诚身有道，不【明】乎善，不诚乎身矣,明,"1、<形>明亮
<例句：至莫夜月明，独与迈乘小舟至绝壁下。>
2、<动>照亮
<例句：方是时余之力尚足以入，火尚足以明也。>
3、<形>明白；清楚
<例句：名实已明，而天下之理得矣。>
4、<动>证明；说明
<例句：亦以明死生之大，匹夫之有重于社稷也。>
5、<动>明确
<例句：明法度，定律令，皆以始皇起。>
6、<形>英明；高明；明智
<例句：臣虽下愚，知其不可，而况于明哲乎。>
7、<名>智慧
<例句：积善成德，而神明自得，圣心备焉。>
8、<名>视力
<例句：明足以察秋毫之末。>
9、<形>次；下一个（专指年、月、日）
<例句：明年，贫僧自南海还。>
10、<名>明朝
",
1453,2989,”故君子不动而【敬】，不言而信,敬,"1、<形>严肃；慎重
<例句：君子敬而无失，与人恭而有礼。>
2、<动>严肃慎重地对待
<例句：忧懈台则思慎始而敬终。>
3、<动>尊敬；敬重
<例句：北虽貌敬，实则愤怒。>
4、<名>敬意
<例句：严大国之威以修敬也。>
5、<形>恭敬
<例句：公子使客斩其仇头，敬进如姬。>
",
1498,3034,”是故君子笃恭而天【下】平,下,"1、<名>下面；位置较低的处所
<例句：上食埃土，下饮黄泉。>
2、<形>低
<例句：此地势高下之不同也。>
3、<形>下等；次序在后的
<例句：闻寡之耳者，受下赏。>
4、<名>地位低下的人；职务低的人；下级
<例句：且相如素贱人，吾羞，不忍为之下。>
5、<动>从高处到低处
<例句：转入石门，越天都之胁而下。>
6、<动>降下；落下
<例句：纷纷暮雪下辕门。>
7、<动>下坠
<例句：项王泣数行下。>
8、<动>到……去
<例句：君乃自湖南溯江，下上海。>
9、<动>下达；颁布
<例句：维扬帅下逐客之令。>
10、<动>攻下；攻占
<例句：蕲下，乃令符离人葛婴将兵徇蕲以东。>
11、<动>少于；低于
<例句：今之众人，其下圣人也亦矣。>
12、<动>谦下；降低身份去交往
<例句：公子为人，仁而下士。>
13、<量>表示动作的次数
<例句：忽然抚尺一下，群响毕绝。>
14、<名>方面；方
<例句：今若取此以断两下相杀，则合于礼矣。>
",
864,2400,是故居上不骄，为下不倍；国有道，其言足以兴；国无道，其默足以【容】,容,"1、<名>容量；容积
<例句：察表候以知命，犹察斗斛以知容矣。>
2、<动>容纳
<例句：方正之不容也。>
3、<动>宽容
<例句：不能容人者无亲。>
4、<动>容许；许可
<例句：亡奈何矣，姑容我入。>
5、<动>收容
<例句：或脱身以逃，不能容于远近。>
6、<名>面容；面貌
<例句：颜色憔悴，形容枯槁。>
7、<名>脸色；神色
<例句：整顿衣裳起敛容。>
8、<动>修饰面容；打扮
<例句：士为知己者死，女为悦己者容。>
",
487,2023,国家将兴，【必】有祯祥；国家将亡，必有妖孽,必,"1、<形>一定;必然
<例句：人无远虑必有近忧。>
2、<副>一定会
<例句：我见相如必辱之。>
3、<副>果真,如果
<例句：王必无人臣愿奉璧往使。>
4、<动>一完定执行或实行
<例句：罚莫如重而必使民畏之。>
5、<动>坚决做到
<例句：无参验而必之者愚也。>
",
1442,2978,君子所不可及者，其唯人之所不见乎！《诗》云：“【相】在尔室，尚不愧于屋漏,相,"1、<动>仔细看；观察
<例句：伯乐学相马。>
2、<名>相貌
<例句：儿已薄禄相，幸复得此妇。>
3、<动>帮助；辅助
<例句：至于幽暗昏惑而物以相之，亦不能至也。>
4、<名>帮助别人的人
<例句：危而不持，颠而不扶，则将用彼相矣。>
5、<名>辅佐君王的大臣；宰相
<例句：且庸人尚羞之，况于将相乎？>
6、<名>主持礼节仪式的人
<例句：宗庙之事。如会同，端章甫，愿为小相焉。>
7、<副>互相
<例句：茕茕孑立，形影相吊。>
8、<副>表示动作偏向一方
<例句：便可白公姥，及时相遣归。>
9、<副>递相；相继
<例句：吾本寒家，世以清白相承。>
10、<动>仔细看；观察
<例句：伯乐学相马。>
11、<名>相貌
<例句：儿已薄禄相，幸复得此妇。>
12、<动>帮助；辅助
<例句：至于幽暗昏惑而物以相之，亦不能至也。>
13、<名>帮助别人的人
<例句：危而不持，颠而不扶，则将用彼相矣。>
14、<名>辅佐君王的大臣；宰相
<例句：且庸人尚羞之，况于将相乎？>
15、<名>主持礼节仪式的人
<例句：宗庙之事。如会同，端章甫，愿为小相焉。>
16、<副>互相
<例句：茕茕孑立，形影相吊。>
17、<副>表示动作偏向一方
<例句：便可白公姥，及时相遣归。>
18、<副>递相；相继
<例句：吾本寒家，世以清白相承。>
",
251,1787,获乎上有道，不信乎朋友，不获乎上矣；信乎朋友有道，不顺乎亲，不信乎朋友矣；顺乎亲有道，反诸身【不】诚，不顺乎亲矣；诚身有道，不明乎善，不诚乎身矣,不,"1、<副>不,表一般否定
2、<副>没有,表存在的否定
<例句：今日出而从日中不决何也?>
3、<副>不是,表否定判断
<例句：又何往而不金玉其外败絮其中也哉。>
4、通“否”
5、<助>在句末表询问
<例句：秦王以十五城请易寡人之璧可予不?>
6、<副>用在句中表否定
<例句：不者若属皆为所虏。>
<例句：或师焉或不焉。>
",
411,1947,唯天下至诚，为能尽其性；能尽其性，则能尽人【之】性；能尽人之性，则能尽物之性；能尽物之性，则可以赞天地之化育；可以赞天地之化育，则可以与天地参矣,之,"1、指示代词，表近指。可译为""这""，通常作复指性定语。
<例句：均之二策。>
2、之间，可译为""的""，有的可不译。
<例句：若能以吴、越之众与中国抗衡。>
3、和补语之间，可译为""得""。
<例句：古人之观于天地、山川、草木、虫鱼、鸟兽，往往有得，以其求思之深而无不在也。>
4、 结构助词。当主谓短语在句中作主语、宾语或一个分句时，""之""用在主语和谓语之间，起取消句子独立性的作用，可不译。译时可省去。
<例句：师道之不传也久矣！欲人之无惑也难矣！>
<例句：悍吏之来吾乡，叫嚣乎东西。>
<例句：孤之有孔明，犹鱼之有水也。>
5、音节助词，用在形容词、副词或某些动词的末尾，或用在三个字之间，使之凑成四个字，只起调整音节的作用，无义，译时应省去。
<例句：顷之，烟炎张天。>
<例句：毛先生以三寸之舌，强于百万之师。>
<例句：久之，目似瞑，意暇甚>
",
737,2273,《【诗】》曰：“惟天之命，于穆不已！”盖曰天之所以为天也,诗,"1、<名>一种文学体裁；诗歌
<例句：时人伤之，为诗云尔。>
2、<名>指《诗经》
<例句：诗云：‘他人有心，予忖度之。’>
",
249,1785,获乎上有道，不信乎朋友，不获乎上矣；信乎朋友有道，不顺乎亲，不信乎朋友矣；顺乎亲有道，反【诸】身不诚，不顺乎亲矣；诚身有道，不明乎善，不诚乎身矣,诸,"1、<形>众；各个
<例句：诸郡县苦秦吏者，皆刑其长吏。>
2、兼词，用于句中，相当于“之于”
<例句：或取诸怀抱，晤言一室之内。>
3、兼词，用于句末，相当于“之乎”
<例句：不识有诸？>
4、<代>相当于“之”
<例句：王如改诸，则心反予。>
",
880,2416,”其此之谓与！子【曰】：“愚而好自用，贱而好自专，生乎今之世，反古之道：如此者，灾及其身者也,曰,"1、<动>说
<例句：君子曰：学不可以已。>
2、<动>称为
<例句：齐有处士曰钟离子。>
3、<动>是，举例时用
<例句：按诸五人，曰颜佩伟，杨念如……>
4、<动>为
<例句：先帝称之曰能。>
5、<助>用于句首
<例句：曰为改岁，入此室处。>
",
918,2454,今【天】下车同轨，书同文，行同伦,天,"1、<名>天空
<例句：是日也，天朗气清，惠风和畅。>
<例句：其容清明，天高日晶。>
<例句：天似穹庐，笼盖四野。>
2、<名>天气；气候
<例句：可怜身上衣正单，心忧炭贱愿天寒。>
3、<名>自然；本性
<例句：依乎天理，批大郤，导大窾。>
4、<名>古代人们想像中万事万物的主宰者
<例句：秦违蹇叔而以贪勤民，天奉我也。>
<例句：隘而不列，天赞我也。>
<例句：此天亡我也，非战之罪也。>
5、<名>人们赖以生存的人物
<例句：王者以民人为天，而民人以食为天。>
",
752,2288,《诗》曰：“惟天之命，于穆不已！”盖曰天之所【以】为天也,以,"1、……身份""等。
<例句：以故法为其国与此同。>
<例句：愿以十五城请易璧。>
<例句：乃入见。问：""何以战？"">
<例句：余船以次俱进。>
<例句：是时以大中丞抚吴者为魏之私人……>
2、起提宾作用，""把""。
<例句：秦亦不以城予赵，赵亦终不予秦璧。>
3、表示动作、行为产生的原因，可译为""因""""由于""。
<例句：且以一璧之故逆强秦之欢，不可。>
<例句：时操军兼以饥疫，死者大半。>
4、引进动作、行为发生的时间和处所，用法同""于""。可译为""在""""从""。
<例句：余以乾隆三十九年十二月，自京师乘风雪，……至于泰安。>
<例句：今以长沙豫章往，水道多绝，难行。>
5、表示动作、行为的对象，用法同""与""，可译为""和""""跟""，有时可译为""率领""。
<例句：天下有变，王割汉中以楚和。>
<例句：（公子）欲以客往赴秦军，与赵俱死。>
6、，可译为''而""""又""""而且""""并且""等，或者省去。
<例句：夫夷以近，则游者众……>
7、表示承接关系，""以""前的动作行为，往往是后一动作行为的手段或方式。可译为""而""或省去。
<例句：余与四人拥火以入。>
8、表示目的关系，""以""后的动作行为，往往是前一动作行为的目的或结果。可译为""而""""来""""用来""""以致""等。
<例句：作《师说》以贻之。>
<例句：敛赀财以送其行。>
<例句：不宜妄自菲薄……以塞忠谏之路也。>
9、表示因果关系，常用在表原因的分句前，可译为''因为""。
<例句：诸侯以公子贤，多客，不敢加兵谋魏十余年。>
<例句：古人……以其求思之深而无不在也。>
10、复音虚词""以是""""是以""，相当于""因此""，引出事理发展或推断的结果。
<例句：以是人多以书假余，余因得遍观群书。>
<例句：余是以记之，盖叹郦元之简，而笑李渤之陋也。>
<例句：是以十九年而刀刃若新发于硎。>
",
1427,2963,君子【所】不可及者，其唯人之所不见乎！《诗》云：“相在尔室，尚不愧于屋漏,所,"1、经常放在动词前，同动词结合，组成""所""字结构。""所""字结构是名词性短语，表示""所……的人""、""所……的事物""、""所……的情况""等。
<例句：于众人广坐之中，不宜有所过，今公子故过之。>
<例句：故余虽愚，卒获有所闻。>
<例句：余在患难中，间以诗记所遭。>
2、""所""和动词结合，后面再有名词性结构，则所字结构起定语的作用。
<例句：夜则以兵围所寓舍。>
<例句：臣所过屠者朱亥，此子贤者，世莫能知，故隐屠闻耳。>
3、在有些句子中，""为""和""所""呼应，组成""为……所……""的格式，表示被动。
<例句：贾家庄几为巡徼所陵迫死。>
<例句：嬴闻如姬父为人所杀。>
4、表示原因的。
<例句：亲贤臣，远小人，此先汉所以兴隆也；亲小人，远贤臣，此后汉所以倾颓也。>
<例句：吾所以为此者，以先国家之急而后私仇也。>
<例句：臣所以去亲戚而事君者，徒慕君之高义也。>
<例句：所以遣将守关者，备他盗之出入与非常也。>
5、表示手段或凭借的。
<例句：吾所以待侯生者备矣，……>
<例句：师者，所以传道受业解惑也。>
6、【所谓】所说的。
<例句：此所谓战胜于朝廷。>
<例句：非吾所谓传其道解其惑者也。>
7、到处。
<例句：石之铿然有声音者，所在皆是也。>
8、所在之处，处所。
<例句：原来有这等一个所在，且回衙去>
<例句：急趋之，折过墙隅，迷其所在。>
",
426,1962,唯天下至诚，为能尽其性；能尽其性，则能尽人之性；能尽人之性，则能尽物之性；能尽物之【性】，则可以赞天地之化育；可以赞天地之化育，则可以与天地参矣,性,"1、<名>人的本性；生性
<例句：吾性不喜华靡。>
2、<名>事物的本质特点
<例句：此物性之不同也。>
3、<名>性格；脾气
<例句：人见我性儿不好。>
",
1232,2768,【溥】博渊泉，而时出之,溥,"1、<形>广大
<例句：逝彼百泉，瞻彼溥原。>
2、<副>普遍
<例句：溥天之下，莫非王土。>
<例句：敷>
<例句：夫孝，置之而塞乎天地，溥之而横乎四海。>
",
569,2105,故至诚【无】息,无,"1、<动>没有
<例句：黔无驴，有好事者船载以入。>
2、<副>不；别
<例句：硕鼠硕鼠，无食我麦。>
3、<连>不论；无论
<例句：是故无贵无贱，无长无少，道之所存师之所存也。>
4、<形>贫穷；无资财
<例句：礼生于有而废于无。>
",
