,Unnamed: 0,句子,字,释义,正确选项（填序号）：
953,953,所谓平天下在治其国者，【上】老老而民兴孝，上长长而民兴弟，上恤孤而民不倍，是以君子有絜矩之道也,上,"1、<名>上面；位置在高处的
<例句：辍耕之垄上，怅恨久之。>
<例句：新城之上。有池洼然而方以长。>
2、<形>等级高的；质量高的；上等
<例句：拜相如为上大夫。>
<例句：群臣吏民能面刺寡人之过者，受上赏。>
3、<名>地位高的人；主持、领导的人
<例句：上下同欲者胜。>
<例句：上自劳累。>
<例句：上伟之。>
4、<形>时间或次序在前的
<例句：上称帝喾，下道歉齐桓，中述汤武。>
<例句：东方千余骑，夫婿居上头。>
5、<动>上升；登上
<例句：郡县逼迫，催臣上道。>
<例句：十里，上黄泥冈。>
6、<副>向上
<例句：哙遂入，披帷西向立，瞋目视项王，头发上指，目眦尽裂。>
<例句：上不臣于王，下不治其家，中不索交诸侯。>
7、<动>献上；送上；呈上
<例句：臣乃敢上壁。>
<例句：狱辞上。中有立决者。>
8、<动>向上；走向
<例句：上堂拜阿母。>
<例句：始复上街头理其故业。>
9、<动>装上；加上
<例句：以枪上刺刀相博击。>
10、<动>通“尚”
<例句：上农除未，黔首是富。>
11、<名>上声
<例句：至平上去入，则余病未能。>
12、<名>上面；位置在高处的
<例句：辍耕之垄上，怅恨久之。>
<例句：新城之上。有池洼然而方以长。>
13、<形>等级高的；质量高的；上等
<例句：拜相如为上大夫。>
<例句：群臣吏民能面刺寡人之过者，受上赏。>
14、<名>地位高的人；主持、领导的人
<例句：上下同欲者胜。>
<例句：上自劳累。>
<例句：上伟之。>
15、<形>时间或次序在前的
<例句：上称帝喾，下道歉齐桓，中述汤武。>
<例句：东方千余骑，夫婿居上头。>
16、<动>上升；登上
<例句：郡县逼迫，催臣上道。>
<例句：十里，上黄泥冈。>
17、<副>向上
<例句：哙遂入，披帷西向立，瞋目视项王，头发上指，目眦尽裂。>
<例句：上不臣于王，下不治其家，中不索交诸侯。>
18、<动>献上；送上；呈上
<例句：臣乃敢上壁。>
<例句：狱辞上。中有立决者。>
19、<动>向上；走向
<例句：上堂拜阿母。>
<例句：始复上街头理其故业。>
20、<动>装上；加上
<例句：以枪上刺刀相博击。>
21、<动>通“尚”
<例句：上农除未，黔首是富。>
22、<名>上声
<例句：至平上去入，则余病未能。>
",3
1331,1331,见贤而不能举，举而不能先，命也；见不善而不能退，退【而】不能远，过也,而,"1、表示并列关系。
<例句：蟹六跪而二螯，非蛇鳝之穴无可寄托者>
<例句：剑阁峥嵘而崔嵬，一夫当关，万夫莫开>
<例句：北救赵而西却秦，此五霸之伐也>
2、表示递进关系。
<例句：君子博学而日参省乎己。>
<例句：楚怀王贪而信张仪，遂绝齐>
<例句：回视日观以西峰，或得日，或否，绛皜驳色，而皆若偻>
<例句：以其求思之深而无不在也>
3、表示承接关系。
<例句：故舍汝而旅食京师，以求斗斛之禄>
<例句：置之地，拔剑撞而破之。>
<例句：积善成德，而神明自得，圣心备焉。>
<例句：人非生而知之者，孰能无惑>
4、表示转折关系。
<例句：青，取之于蓝，而青于蓝>
<例句：有如此之势，而为秦人积威之所劫>
<例句：信也，吾兄之盛德而夭其嗣乎>
5、表示假设关系。
<例句：诸君而有意，瞻予马首可也。>
<例句：死而有知，其几何离>
<例句：锲而不舍，金石可镂。>
<例句：人而无信，不知其可也。>
6、表示修饰关系。
<例句：吾尝跂而望矣，不如登高之博见也>
<例句：填然鼓之，兵刃既接，弃甲曳兵而走>
<例句：项王按剑而跽曰：""客何为者？"">
7、表示因果关系。
<例句：余亦悔其随之而不得极夫游之乐也>
<例句：表恶其能而不用也>
<例句：小人不知天命而不畏也。>
8、表示目的关系。
<例句：缦立远视，而望幸焉>
<例句：籍吏民，封府库，而待将军>
<例句：吾恂恂而起。>
9、代词。第二人称，一般作定语，译为""你的""，偶尔也作主语，译为""你""。
<例句：而翁长铨，迁我京职，则汝朝夕侍母。>
10、相当于“以”，表范围。
<例句：形而上者谓之道，形而下者谓之器>
11、表反问语气，相当于“岂”。
<例句：为仁由己，而由人乎哉>
12、动词。同“如”，好像，如同。
<例句：溺死者千有余人军惊而坏都舍。>
13、复音虚词""而已""。放在句末，表示限止的语气助词，相当于""罢了""。
<例句：一人、一桌、一椅、一扇、一抚尺而已。>
<例句：闻道有先后，术业有专攻，如是而已。>
",2
461,461,”《诗》云：“缗【蛮】黄鸟，止于丘隅,蛮,"1、mán<名>我国古代对南部民族的称呼
<例句：南蛮>
<例句：思彼蛮方。>
<例句：北蛮>
",0
538,538,必也使无讼乎！”无情者不得【尽】其辞,尽,"1、<动>完；完尽；完了
<例句：肴核既尽，杯盘狼藉。>
2、<动>全部用出
<例句：寡人之于国也，尽心焉耳矣。>
3、<动>完结；消亡
<例句：退而甘食其土之有，以尽吾齿。>
<例句：转侧床头，惟思自尽。>
4、<名>尽头
<例句：则物与我皆无尽也，而又何羡乎。>
5、<动>达到顶点；穷极
<例句：妙尽璇机之正。>
6、<副>全部；全都
<例句：萍水相逢，尽是他乡之客。>
7、<副>极端；最
<例句：子谓《韶》尽美矣，又尽善也。>
8、<动>同“进”，进行
<例句：近臣尽规。>
9、<动>尽量；尽可能
<例句：虚坐尽后，食坐尽后。>
10、<副>任凭；任随
<例句：惟有落红不禁，尽教飞舞出宫墙。>
11、<动>完；完尽；完了
<例句：肴核既尽，杯盘狼藉。>
12、<动>全部用出
<例句：寡人之于国也，尽心焉耳矣。>
13、<动>完结；消亡
<例句：退而甘食其土之有，以尽吾齿。>
<例句：转侧床头，惟思自尽。>
14、<名>尽头
<例句：则物与我皆无尽也，而又何羡乎。>
15、<动>达到顶点；穷极
<例句：妙尽璇机之正。>
16、<副>全部；全都
<例句：萍水相逢，尽是他乡之客。>
17、<副>极端；最
<例句：子谓《韶》尽美矣，又尽善也。>
18、<动>同“进”，进行
<例句：近臣尽规。>
19、<动>尽量；尽可能
<例句：虚坐尽后，食坐尽后。>
20、<副>任凭；任随
<例句：惟有落红不禁，尽教飞舞出宫墙。>
",6
644,644,所谓齐其家在修其身者，人之其所亲爱而辟焉，之其所贱恶而辟焉，之其所畏敬而【辟】焉，之其所哀矜而辟焉，之其所敖惰而辟焉,辟,"1、<名>刑法;法律
<例句：制参辟铸刑书。>
2、<名>君主
<例句：荡荡上帝下民之辟。>
3、<动>征召
<例句：举孝廉不行连辟公府不就。>
4、<动>通“避”
<例句：其北陵文王之所辟风雨也。>
5、<动>开;打开
<例句：巫从旁望空代祝唇吻翕辟不知何词。>
6、<动>开辟;开垦;开设
<例句：欲辟土地朝秦楚。>
<例句：隙地未尽辟闭廛未尽居也。>
<例句：辟病梅之馆以贮之。>
7、<动>排斥;驳斥
<例句：辟邪说难任人不为拒谏。>
8、<形>偏僻;僻远
<例句：何买田宅必居穷辟处。>
9、<动>比喻,打比方
<例句：有为者辟若掘井掘井九仞而不及泉犹为弃井也。>
10、<名>刑法;法律
<例句：制参辟铸刑书。>
11、<名>君主
<例句：荡荡上帝下民之辟。>
12、<动>征召
<例句：举孝廉不行连辟公府不就。>
13、<动>通“避”
<例句：其北陵文王之所辟风雨也。>
14、<动>开;打开
<例句：巫从旁望空代祝唇吻翕辟不知何词。>
15、<动>开辟;开垦;开设
<例句：欲辟土地朝秦楚。>
<例句：隙地未尽辟闭廛未尽居也。>
<例句：辟病梅之馆以贮之。>
16、<动>排斥;驳斥
<例句：辟邪说难任人不为拒谏。>
17、<形>偏僻;僻远
<例句：何买田宅必居穷辟处。>
18、<动>比喻,打比方
<例句：有为者辟若掘井掘井九仞而不及泉犹为弃井也。>
19、<名>刑法;法律
<例句：制参辟铸刑书。>
20、<名>君主
<例句：荡荡上帝下民之辟。>
21、<动>征召
<例句：举孝廉不行连辟公府不就。>
22、<动>通“避”
<例句：其北陵文王之所辟风雨也。>
23、<动>开;打开
<例句：巫从旁望空代祝唇吻翕辟不知何词。>
24、<动>开辟;开垦;开设
<例句：欲辟土地朝秦楚。>
<例句：隙地未尽辟闭廛未尽居也。>
<例句：辟病梅之馆以贮之。>
25、<动>排斥;驳斥
<例句：辟邪说难任人不为拒谏。>
26、<形>偏僻;僻远
<例句：何买田宅必居穷辟处。>
27、<动>比喻,打比方
<例句：有为者辟若掘井掘井九仞而不及泉犹为弃井也。>
",0
866,866,所藏乎身不恕，而能喻诸人者，未之有【也】,也,"1、表示判断语气的。
<例句：死生，昼夜事也。>
<例句：吾师肺肝，皆铁石所铸造也。>
2、表示肯定语气的。
<例句：昔人云：""将以有为也。"">
<例句：吾上恐负朝廷，下恐愧吾师也。>
3、就是有否定词的句子，仍然是一种表否定的肯定。
<例句：众曰：""若所为诚快，然使君冤未白，犹无益也。"">
4、表示疑问语气的。
<例句：吾王庶几无疾病与，何以能鼓乐也？>
<例句：公子畏死邪？何泣也？>
5、表示感叹语气的。
<例句：吾王之好田猎，夫何使我至于此极也！>
<例句：君美甚，徐公何能及君也！>
6、用在句中，表示停顿，以舒缓语气。
<例句：当余之从师也，负箧曳屣，行深山巨谷中……>
<例句：师道之不传也久矣。>
",1
379,379,《诗》云：“於戏，前王不忘！”君子贤其贤而亲其亲，【小】人乐其乐而利其利，此以没世不忘也,小,"1、<形>小
<例句：小大之狱，虽不能察，必以情。>
2、<形>年纪幼小；排行在后的
<例句：洞庭龙君小女也。>
3、<形>地位低下的
<例句：愿为小相焉。>
4、<动>小看；轻视
<例句：心卑卿相，志小万乘。>
",0
1137,1137,是故财聚则民散，财【散】则民聚,散,"1、<动>散开；分离
<例句：于是从散约败，争割地而赂秦。>
2、<动>飘散；散布
<例句：散入珠帘湿罗幕。>
3、<动>驱散；排除
<例句：愿得东风起南陌，催动春光散寒色。>
4、<动>罢休
<例句：会赦，事得散。>
5、<动>碎裂；摧毁
<例句：俯身散马蹄。>
6、<形>没有约束；懒散
<例句：庸众驽散，则劫之以师友。>
7、<形>零散
<例句：已而夕阳在山，人影散乱，太守归而宾客从也。>
8、<形>闲散
<例句：投闲置散，乃分之宜。>
9、<名>粉状的药
<例句：佗以为肠痛，与散两钱服之。>
10、<名>曲名
<例句：听广陵之清散。>
11、<名>酒器
<例句：贵者献以爵，贱者献以散。>
12、<动>散开；分离
<例句：于是从散约败，争割地而赂秦。>
13、<动>飘散；散布
<例句：散入珠帘湿罗幕。>
14、<动>驱散；排除
<例句：愿得东风起南陌，催动春光散寒色。>
15、<动>罢休
<例句：会赦，事得散。>
16、<动>碎裂；摧毁
<例句：俯身散马蹄。>
17、<形>没有约束；懒散
<例句：庸众驽散，则劫之以师友。>
18、<形>零散
<例句：已而夕阳在山，人影散乱，太守归而宾客从也。>
19、<形>闲散
<例句：投闲置散，乃分之宜。>
20、<名>粉状的药
<例句：佗以为肠痛，与散两钱服之。>
21、<名>曲名
<例句：听广陵之清散。>
22、<名>酒器
<例句：贵者献以爵，贱者献以散。>
23、<动>散开；分离
<例句：于是从散约败，争割地而赂秦。>
24、<动>飘散；散布
<例句：散入珠帘湿罗幕。>
25、<动>驱散；排除
<例句：愿得东风起南陌，催动春光散寒色。>
26、<动>罢休
<例句：会赦，事得散。>
27、<动>碎裂；摧毁
<例句：俯身散马蹄。>
28、<形>没有约束；懒散
<例句：庸众驽散，则劫之以师友。>
29、<形>零散
<例句：已而夕阳在山，人影散乱，太守归而宾客从也。>
30、<形>闲散
<例句：投闲置散，乃分之宜。>
31、<名>粉状的药
<例句：佗以为肠痛，与散两钱服之。>
32、<名>曲名
<例句：听广陵之清散。>
33、<名>酒器
<例句：贵者献以爵，贱者献以散。>
",1
1013,1013,所恶于上，毋以使下，所恶于下，毋以事上；所恶于前，毋以先后；所恶于后，毋以从前；所恶于右，毋以交于左；所恶于左，毋【以】交于右；此之谓絜矩之道,以,"1、……身份""等。
<例句：以故法为其国与此同。>
<例句：愿以十五城请易璧。>
<例句：乃入见。问：""何以战？"">
<例句：余船以次俱进。>
<例句：是时以大中丞抚吴者为魏之私人……>
2、起提宾作用，""把""。
<例句：秦亦不以城予赵，赵亦终不予秦璧。>
3、表示动作、行为产生的原因，可译为""因""""由于""。
<例句：且以一璧之故逆强秦之欢，不可。>
<例句：时操军兼以饥疫，死者大半。>
4、引进动作、行为发生的时间和处所，用法同""于""。可译为""在""""从""。
<例句：余以乾隆三十九年十二月，自京师乘风雪，……至于泰安。>
<例句：今以长沙豫章往，水道多绝，难行。>
5、表示动作、行为的对象，用法同""与""，可译为""和""""跟""，有时可译为""率领""。
<例句：天下有变，王割汉中以楚和。>
<例句：（公子）欲以客往赴秦军，与赵俱死。>
6、，可译为''而""""又""""而且""""并且""等，或者省去。
<例句：夫夷以近，则游者众……>
7、表示承接关系，""以""前的动作行为，往往是后一动作行为的手段或方式。可译为""而""或省去。
<例句：余与四人拥火以入。>
8、表示目的关系，""以""后的动作行为，往往是前一动作行为的目的或结果。可译为""而""""来""""用来""""以致""等。
<例句：作《师说》以贻之。>
<例句：敛赀财以送其行。>
<例句：不宜妄自菲薄……以塞忠谏之路也。>
9、表示因果关系，常用在表原因的分句前，可译为''因为""。
<例句：诸侯以公子贤，多客，不敢加兵谋魏十余年。>
<例句：古人……以其求思之深而无不在也。>
10、复音虚词""以是""""是以""，相当于""因此""，引出事理发展或推断的结果。
<例句：以是人多以书假余，余因得遍观群书。>
<例句：余是以记之，盖叹郦元之简，而笑李渤之陋也。>
<例句：是以十九年而刀刃若新发于硎。>
",2
1055,1055,《诗》云：“节彼南山，维石岩【岩】,岩,"1、<名>高峻的山崖
<例句：千岩万转路不定。>
2、<名>岩石
<例句：卷石底以出，为坻，为屿，为嵁，为岩。>
3、<名>山中洞穴
<例句：盛论岩中趣。>
",0
1146,1146,是故言悖而出者，【亦】悖而入；货悖而入者，亦悖而出,亦,"1、<副>表示两者同样，可译为“也”、“也是”
<例句：四十、五十而无闻焉，斯亦不足畏也已。>
2、<副>在疑问句中表测度语气，不译
<例句：岁亦无恙耶？>
3、<副>确实
<例句：狼亦黠矣，而顷刻两毙。>
4、<副>用在复合句下一分句之首，表示转折，可译为“也”、“也还”
<例句：及花既谢，亦可告无罪于主人矣。>
",1
481,481,”子曰：“于止，知其所止，可以人而不【如】鸟乎？”《诗》云：“穆穆文王，于缉熙敬止！”为人君，止于仁；为人臣，止于敬；为人子，止于孝；为人父，止于慈；与国人交，止于信,如,"1、<动>往；到……去
<例句：入溆浦余儃佪兮，迷不知吾所如。>
2、<动>依照；遵从
<例句：先生如其指，内狼于囊。>
3、<动>顺；符合
<例句：邂逅不如意，便还就孤。>
4、<动>像；如同
<例句：日初出大如车盖。>
5、<动>及；比得上
<例句：天时不如地利。>
6、<动>用于短语“如……何”中，表示“对待……怎么办”、“把……怎么办”
<例句：如太行、王屋何？>
7、<副>不如；应该
<例句：若爱重伤，则如勿伤。>
8、<连>如果；假如
<例句：洛阳亲友如相问。>
9、<连>或者
<例句：安见方六七十，如五六十，而非邦也者？>
10、<连>至于
<例句：如其礼乐，以俟君子。>
11、词缀
<例句：……的样子>
<例句：仁义之人，其言蔼如也。>
",5
436,436,”《诗》曰：“周虽旧邦，【其】命维新,其,"2、第三人称代词。一般代人，用在动词或形容词之前，作主谓短语中的小主语。
<例句：秦王恐其破璧（《廉颇蔺相如列传》）""其破璧""作宾语）\n>
3、的""。
<例句：今肃迎操，操当以肃还付乡党，品其名位，犹不失下曹从事。>
<例句：而余亦悔其随之而不得极夫游之乐也。>
4、指示代词，表远指。作定语，可译为""那""""那个""""那些""""那里""。
<例句：则或咎其欲出者。>
<例句：今操得荆州，奄有其地。>
5、指示代词，表示""其中的""，后面多为数词。
<例句：于乱石间择其一二扣之。>
6、指示代词，表示近指，相当于“这”，“这个”，“这些”。
<例句：有蒋氏者，专其利三世矣。>
",3
204,204,【如】恶恶臭，如好好色，此之谓自谦,如,"1、<动>往；到……去
<例句：入溆浦余儃佪兮，迷不知吾所如。>
2、<动>依照；遵从
<例句：先生如其指，内狼于囊。>
3、<动>顺；符合
<例句：邂逅不如意，便还就孤。>
4、<动>像；如同
<例句：日初出大如车盖。>
5、<动>及；比得上
<例句：天时不如地利。>
6、<动>用于短语“如……何”中，表示“对待……怎么办”、“把……怎么办”
<例句：如太行、王屋何？>
7、<副>不如；应该
<例句：若爱重伤，则如勿伤。>
8、<连>如果；假如
<例句：洛阳亲友如相问。>
9、<连>或者
<例句：安见方六七十，如五六十，而非邦也者？>
10、<连>至于
<例句：如其礼乐，以俟君子。>
11、词缀
<例句：……的样子>
<例句：仁义之人，其言蔼如也。>
",4
317,317,有斐君子，【终】不可諠兮！”“如切如磋”者，道学也,终,"1、<动>终了；结束
<例句：祖母无臣，无以终余年。>
2、<动>坚持到底
<例句：善始者实繁，克终者盖寡。>
3、<动>死
<例句：未果，寻病终。>
4、<副>自始至终
<例句：虽然，受地于先王，愿终守之，弗敢易。>
5、<副>终究；终归
<例句：齐人未尝赂秦，终继五国迁灭。>
6、<形>全；整
<例句：吾尝终日而思矣，不如须臾之所学也。>
",5
1191,1191,”舅犯曰：“亡人无以为【宝】，仁亲以为宝,宝,"1、<名>宝物;珍贵的东西
<例句：和氏璧天下所共传宝也。>
2、<名>泛指珍贵的事物
<例句：不爱珍器重宝肥沃之地。>
3、<形>珍贵的
<例句：被明月兮珮宝璐。>
",1
720,720,所谓治国必先齐其家者，其家不可教而能教人【者】，无之,者,"1、助词，主要有两种用法。一种是附在别的词或短语之后，组成名词性短语。
<例句：将藏之于家，使来者读之，悲予志焉。>
<例句：用叶者取叶初长足时，用芽者自从本说，用花者取花初敷时，用实者成实时采。>
2、""者""的另一种用法是放在一个词或一组词后边，起提顿作用，先用""……者""提出在说明的事物，稍微停顿一下，然后说明或论断。
<例句：大阉之乱，缙绅而能不易其志者，四海之大，有几人欤？>
<例句：古之让天子者，是去监门之养而离臣虏之劳也。>
3、""者""有时放在时间副词之后，起语助作用，可不译。
<例句：今者项庄拔剑舞，其意常在沛公也。>
4、""者""有时放在数词后边，可译为""个""""样""之类。
<例句：此数者用兵之患也，而操皆冒行之。>
",2
260,260,此谓诚于中，形【于】外，故君子必慎其独也,于,"1、放在形容词之后，表示比较，一般可译为""比""。有时可译为""胜过""。
<例句：良曰：""长于臣""。>
<例句：冰，水为之，而寒于水。>
2、有时则只是表示对象的性质和状态，可不译。
<例句：非常之谋难于猝发……>
3、""受""等字和它相应。
<例句：或脱身以逃，不能容于远近……>
<例句：臣诚恐见欺于王而负赵……>
<例句：吾不能举全吴之地，十万之众，受制于人……>
4、放在句子开头，表前后的承接或因果关系，与承接连词或因果连词相同。现代汉语也这样用。
<例句：于是秦王不悦，为击缻。>
<例句：吴之民方痛心焉，于是乘其厉声以呵，则噪而相逐。>
",0
31,31,知止而后有定，定而后能静，静而后能安，安而后能【虑】，虑而后能得,虑,"1、<动>考虑；思虑；打算
<例句：人无远虑，必有近忧。>
2、<名>心思；心意
<例句：心烦虑乱，不知所从。>
3、<动>忧虑；担心
<例句：非夫之物而强假焉，必虑人逼取。>
",0
482,482,”子曰：“于止，知其所止，可以人而不如【鸟】乎？”《诗》云：“穆穆文王，于缉熙敬止！”为人君，止于仁；为人臣，止于敬；为人子，止于孝；为人父，止于慈；与国人交，止于信,鸟,"1、<名>飞禽的总称
<例句：鸟，长尼禽总禽也。>
<例句：好鸟相鸣，嘤嘤成韵>
2、<名>古指南方朱鸟七宿星名
<例句：日中星鸟。>
",1
688,688,故谚有之曰：“人莫知其子之恶，莫知【其】苗之硕,其,"2、第三人称代词。一般代人，用在动词或形容词之前，作主谓短语中的小主语。
<例句：秦王恐其破璧（《廉颇蔺相如列传》）""其破璧""作宾语）\n>
3、的""。
<例句：今肃迎操，操当以肃还付乡党，品其名位，犹不失下曹从事。>
<例句：而余亦悔其随之而不得极夫游之乐也。>
4、指示代词，表远指。作定语，可译为""那""""那个""""那些""""那里""。
<例句：则或咎其欲出者。>
<例句：今操得荆州，奄有其地。>
5、指示代词，表示""其中的""，后面多为数词。
<例句：于乱石间择其一二扣之。>
6、指示代词，表示近指，相当于“这”，“这个”，“这些”。
<例句：有蒋氏者，专其利三世矣。>
",3
1169,1169,”道善则得之，不善则【失】之矣,失,"1、<动>丧失；失去
<例句：尚后竟失边和。>
2、<动>迷失
<例句：项王至阴陵，迷失道。>
3、<动>错过；耽误
<例句：鸡豚狗彘之畜，无失其时，七十者可以食肉矣。>
4、<名>过错；过失
<例句：帝知其冤而宥其失。>
5、<动>忍不住；禁不住
<例句：似闻胡骑走，失喜问京华。>
",1
512,512,”子曰：“于止，知其所止，可以人而不如鸟乎？”《诗》云：“穆穆文王，于缉熙敬止！”为人君，止于仁；为人臣，止于敬；为人子，止于孝；为【人】父，止于慈；与国人交，止于信,人,"1、<名>人类
<例句：夫天者，人之始也。>
2、<名>人民；众人
<例句：人之立志，顾不如蜀鄙之僧哉?>
<例句：非独贤者有是心也，人皆有之。>
3、<名>别人；他们
<例句：老吾老，以及人人之老。>
4、<名>人才；杰出的人物
<例句：子无谓秦无人，吾谋适不用也。>
5、<名>人品；人的品德操行
<例句：是其为人也，有粮者亦食，无粮者亦食。>
",3
575,575,所谓修身在正其心者，身有所忿懥，则不得其正，有所恐惧，则不得其正，有所好乐，【则】不得其正，有所忧患，则不得其正,则,"1、表示承接关系。一般用来连接两个分句或紧缩复句中的前后两层意思，表示两件事情在时间上、事理上的紧密联系。可译为""就""""便""，或译为""原来是""""已经是""。
<例句：项王曰：""壮士！--赐之卮酒。""则与斗卮酒。>
<例句：故木受绳则直，金就砺则利。>
<例句：徐而察之，则山下皆石穴罅。>
<例句：子灿寐而醒，客则鼾睡炕上矣。>
2、表示假设关系。有的用在前一分句，引出假设的情况，相当于""假使""""如果""；有的用于后面的分句，表示假设或推断的结果，相当于""那么""""就""。
<例句：向吾不为斯役，则久已病矣。>
3、。可译为""就"",或不译。
<例句：位卑则足羞，官盛则近谀。>
<例句：入则孝，出则悌。>
4、表示转折、让步关系。表示意思有转折时，""则""字用在后一分句，可译为""可是""""却""；表示姑且承认一件事，预备下句转入正意时，""则""字用在前一分句。可译为""虽然""""倒是""。
<例句：于其身也，则耻师焉，惑矣。>
<例句：其室则迩，其人甚远。>
5、副词。用在判断句中，起强调和确认作用，可译作""是""""就是""。
<例句：此则岳阳楼之大观也。>
<例句：非死则徙尔。>
",1
487,487,”子曰：“于止，知其所止，可以人而不如鸟乎？”《诗》云：“穆【穆】文王，于缉熙敬止！”为人君，止于仁；为人臣，止于敬；为人子，止于孝；为人父，止于慈；与国人交，止于信,穆,"1、<形>和畅；美好
<例句：吉甫作诵，穆如清风。>
2、<形>恭敬；严肃
<例句：穆皇皇。>
3、<形>通“睦”，和睦
<例句：而与夏侯尚不穆。>
4、<名>古代宗庙的次序；始祖庙居中，以下按父子的辈分排列为昭、穆；左为昭，右穆
",2
362,362,“有斐君子，终不可諠兮”者，道盛德至善，民之不【能】忘也,能,"1、<名>能力；才能
<例句：上官大夫与之同列，争宠而心害其能。>
2、<形>有能力
<例句：试用于昔日，先帝称之曰能。>
3、<名>有能力的人
<例句：招贤进能，显岩穴之士。>
4、<动>能够；能够达到
<例句：假舟楫也，非能水也，而绝江河。>
5、<动>及；达
<例句：盖余所及，比好游者尚不能十一。>
6、<代>通“恁”
<例句：南村群童欺我老无力，忍能对面为盗贼。>
7、<动>通“耐”
<例句：此物能寒，法当较今尤茂。>
",4
18,18,知止而后有定，定【而】后能静，静而后能安，安而后能虑，虑而后能得,而,"1、表示并列关系。
<例句：蟹六跪而二螯，非蛇鳝之穴无可寄托者>
<例句：剑阁峥嵘而崔嵬，一夫当关，万夫莫开>
<例句：北救赵而西却秦，此五霸之伐也>
2、表示递进关系。
<例句：君子博学而日参省乎己。>
<例句：楚怀王贪而信张仪，遂绝齐>
<例句：回视日观以西峰，或得日，或否，绛皜驳色，而皆若偻>
<例句：以其求思之深而无不在也>
3、表示承接关系。
<例句：故舍汝而旅食京师，以求斗斛之禄>
<例句：置之地，拔剑撞而破之。>
<例句：积善成德，而神明自得，圣心备焉。>
<例句：人非生而知之者，孰能无惑>
4、表示转折关系。
<例句：青，取之于蓝，而青于蓝>
<例句：有如此之势，而为秦人积威之所劫>
<例句：信也，吾兄之盛德而夭其嗣乎>
5、表示假设关系。
<例句：诸君而有意，瞻予马首可也。>
<例句：死而有知，其几何离>
<例句：锲而不舍，金石可镂。>
<例句：人而无信，不知其可也。>
6、表示修饰关系。
<例句：吾尝跂而望矣，不如登高之博见也>
<例句：填然鼓之，兵刃既接，弃甲曳兵而走>
<例句：项王按剑而跽曰：""客何为者？"">
7、表示因果关系。
<例句：余亦悔其随之而不得极夫游之乐也>
<例句：表恶其能而不用也>
<例句：小人不知天命而不畏也。>
8、表示目的关系。
<例句：缦立远视，而望幸焉>
<例句：籍吏民，封府库，而待将军>
<例句：吾恂恂而起。>
9、代词。第二人称，一般作定语，译为""你的""，偶尔也作主语，译为""你""。
<例句：而翁长铨，迁我京职，则汝朝夕侍母。>
10、相当于“以”，表范围。
<例句：形而上者谓之道，形而下者谓之器>
11、表反问语气，相当于“岂”。
<例句：为仁由己，而由人乎哉>
12、动词。同“如”，好像，如同。
<例句：溺死者千有余人军惊而坏都舍。>
13、复音虚词""而已""。放在句末，表示限止的语气助词，相当于""罢了""。
<例句：一人、一桌、一椅、一扇、一抚尺而已。>
<例句：闻道有先后，术业有专攻，如是而已。>
",3
540,540,大【畏】民志，此谓知本”,畏,"1、<动>害怕；恐惧
<例句：忧谗畏讥，满目萧然。>
2、<动>敬服
<例句：人人自以为必死，然畏愬，莫不敢违。>
3、<动>吓唬；使害怕
<例句：前杀昭平，反来畏我。>
4、<动>因害怕而自杀
<例句：死而不吊者三：畏、厌、溺。>
",1 0
785,785,一家仁，一国兴仁；一家让，一国【兴】让；一人贪戾，一国作乱：其机如此,兴,"1、<动>起；兴起
<例句：积土成山，风雨兴焉。>
2、<动>发生；引起
<例句：向之所欣，俯仰之间，已为陈迹犹不能不以之兴怀。>
3、<动>兴办；兴建
<例句：政通人和，百废俱兴。>
4、<动>发起；发动
<例句：遂发命，遽兴姜戎。>
5、<形>兴盛
<例句：这城中极兴的客店，多是他家的房子。>
6、<名>兴趣；兴致
<例句：遇游僧澄源至，兴甚勇。>
7、<动>喜欢
<例句：不兴其艺，不能乐学。>
8、<名>诗歌表现手法之一，借另一事物来引起所咏事物
9、<动>起；兴起
<例句：积土成山，风雨兴焉。>
10、<动>发生；引起
<例句：向之所欣，俯仰之间，已为陈迹犹不能不以之兴怀。>
11、<动>兴办；兴建
<例句：政通人和，百废俱兴。>
12、<动>发起；发动
<例句：遂发命，遽兴姜戎。>
13、<形>兴盛
<例句：这城中极兴的客店，多是他家的房子。>
14、<名>兴趣；兴致
<例句：遇游僧澄源至，兴甚勇。>
15、<动>喜欢
<例句：不兴其艺，不能乐学。>
16、<名>诗歌表现手法之一，借另一事物来引起所咏事物
",1
